,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
91,25,CUNDINAMARCA,25718,SASAIMA,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,25,CUNDINAMARCA,25823,TOPAIPÍ,0.0,0.0,0.0,0.0,1000.0,397.0,462.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,25,CUNDINAMARCA,25839,UBALÁ,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,25,CUNDINAMARCA,25871,VILLAGÓMEZ,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,25,CUNDINAMARCA,25885,YACOPÍ,0.0,0.0,0.0,0.0,0.0,2382.0,276.0,604.0,0.0,2453.0,977.3,1225.126,5.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
96,41,HUILA,41006,ACEVEDO,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,41,HUILA,41396,LA PLATA,0.0,125.0,0.0,0.0,0.0,100.0,3775.0,0.0,0.0,0.0,0.538,0.0,1174.5822,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,41,HUILA,41548,PITAL,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,41,HUILA,41668,SAN AGUSTÍN,0.0,0.0,0.0,0.0,27.001,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,44,LA GUAJIRA,44001,RIOHACHA,0.0,0.0,0.0,0.0,980.0,400.0,0.0,2000.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,44,LA GUAJIRA,44090,DIBULLA,0.0,0.0,0.0,0.0,0.0,1150.0,4380.325,2526.0,565.0,1087.0,25.0,3.0,450.0,842.0,836.5,0.0,0.0,0.0,0.0,0.0,5.0,204.1,0.0,0.0,0.0,0.0
102,47,MAGDALENA,47001,SANTA MARTA ,2600.0,5791.0,16597.0,39637.062,25330.0,24245.61,31056.22,2665.0,4212.0,1892.0,2482.0,1134.0,900.0,1089.5,638.0,495.0,1380.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
103,47,MAGDALENA,47189,CIÉNAGA,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1600.0,100.0,0.0,0.0,1230.0,270.0,876.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,50,META,50251,EL CASTILLO,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,550.0,275.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,50,META,50325,MAPIRIPÁN,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,2805.0,1276.062,38265.0,19314.0,2119.0,0.0,1800.0,550.0,125.0,1130.0,100.0,607.5,100.0,5954.115,7113.44,0.0,4687.0,461.0
106,50,META,50350,LA MACARENA,0.0,0.0,0.0,312.0,0.0,0.0,6140.0,4040.0,1050.5,512.0,725.0,120.0,0.0,1010.0,3450.0,900.0,4912.16,4965.5,6869.001,8489.05,125.0,5075.0,490.5,1075.0,814.0,0.0
107,50,META,50370,URIBE,0.0,0.0,0.0,0.0,875.0,0.0,200.0,0.0,1725.0,62.0,875.0,690.0,0.0,640.0,737.5,975.0,3509.0,1042.17,995.0,0.0,20.0,1.3,50.0,0.0,0.0,0.0
108,50,META,50400,LEJANÍAS,0.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,250.0,370.0,400.0,1292.5,0.0,0.0,0.0,92.5,700.0,208.0,0.0,0.0,240.0,0.0,200.0,0.0,0.0
109,50,META,50450,PUERTO CONCORDIA,0.0,0.0,1520.0,0.0,312.0,0.0,125.0,600.0,0.0,1800.0,2170.0,1860.0,4300.0,274.5,4750.0,2880.0,8445.0,5164.0,5261.5,0.0,200.0,1625.0,1845.0,2725.0,1640.0,80.0
110,50,META,50577,PUERTO LLERAS,0.0,0.0,1500.0,0.0,75.0,0.0,625.0,1875.0,5982.0,676.0,7857.0,5905.0,100.0,500.0,0.0,0.0,0.0,0.0,855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,50,META,50683,SAN JUAN DE ARAMA,0.0,0.0,0.0,78.0,0.0,0.0,0.0,38.0,175.0,100.0,125.0,15161.0,0.0,3450.0,1800.0,535.0,112.5,762.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,50,META,50689,SAN MARTÍN,0.0,0.0,0.0,0.0,0.0,900.0,0.0,955.0,610.0,562.0,300.0,445.0,37.0,0.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,50,META,50711,VISTAHERMOSA,0.0,0.0,0.0,0.0,7100.001,0.0,526.0,25483.0,47746.0,29945.0,841.0,2200.0,0.0,2272.752,565.0,2125.0,6211.3,9312.65,9766.17,28607.0,17767.5,7255.0,11176.0,781.75,2940.0,0.0
114,52,NARIÑO,52001,PASTO,0.0,0.0,150.001,0.0,11825.0,7650.0,0.0,2437.0,154555.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0
115,52,NARIÑO,52051,ARBOLEDA ,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,52,NARIÑO,52079,BARBACOAS,0.0,0.0,350.0,0.0,885.0,7612.0,4410.0,1815.0,3742.0,3382.0,2191.0,200.0,6405.06,2644.461,1557.0,1955.0,13063.0,8192.85,10400.34,3684.0,4762.0,6898.713,9030.0,4185.0,8104.0,690.0
117,52,NARIÑO,52203,COLÓN ,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,52,NARIÑO,52215,CÓRDOBA,0.0,0.0,0.0,0.0,0.0,497.4,2680.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,52,NARIÑO,52233,CUMBITARA,0.0,0.0,0.0,375.0,0.001,0.0,0.0,1950.316,1102.0,655.0,4071.5,1428.255,4905.2,618.0,0.27,0.0,1816.0,0.0,40.0,0.0,2115.0,498.0,100.0,0.0,0.0,0.0
120,52,NARIÑO,52250,EL CHARCO,0.0,0.0,0.0,187.5,0.0,15461.0,18167.0,3600.0,7879.0,10871.0,5936.0,1900.0,4373.0,130.0,4351.55,6172.05,3758.0,6227.5,15046.68,12872.0,5270.0,6260.0,13561.0,25450.0,41454.95,2513.0
121,52,NARIÑO,52256,EL ROSARIO,0.0,0.0,0.0,0.0,0.0,2202.0,6015.0,36001.5,500.0,1370.0,13549.79,502.144,7137.44,687.5,0.0,712.5,2953.0,77.0,0.0,748.0,1600.0,0.0,0.0,0.0,0.0,0.0
122,52,NARIÑO,52258,EL TABLÓN,0.0,0.0,0.0,0.0,0.0,350.0,56250.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,52,NARIÑO,52260,EL TAMBO,0.0,0.0,0.0,0.0,187.0,2626.3,19100.0,42312.208,1941.0,1690.0,400.0,252.8,1500.0,0.0,0.0,70.0,0.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
124,52,NARIÑO,52390,LA TOLA,400.0,0.0,0.0,0.0,0.0,0.0,2900.0,4575.0,1300.0,7080.5,20431.575,5603.05,3899.0,3514.95,2240.0,1281.0,555.0,480.0,1405.08,0.0,2020.0,685.5,0.0,700.0,380.0,3400.0
125,52,NARIÑO,52399,LA UNIÓN,0.0,0.0,0.0,0.0,350.0,0.0,150.0,187.5,0.0,0.0,0.038,0.0,962.5,0.625,0.0,50.0,0.0,920.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,52,NARIÑO,52405,LEIVA,0.0,0.0,0.0,0.0,887.0,1976.5,6600.812,9872.801,2751.0,0.0,4875.0,175.0,6250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0
127,52,NARIÑO,52411,LINARES,0.0,0.0,0.0,0.0,0.0,4210.0,0.0,1000.0,2500.0,2500.0,310.0,1437.0,715.0,750.0,330.0,0.0,62.0,1307.0,0.0,450.0,6035.0,3886.1,0.0,525.04,0.0,0.0
128,52,NARIÑO,52418,LOS ANDES ,0.0,0.0,0.0,0.0,75.001,250.0,1851.0,3900.0,625.0,0.0,2000.0,0.0,3.0,0.0,1625.0,0.0,0.0,8359.52,0.0,0.0,0.0,100.5,0.0,0.0,0.0,0.0
129,52,NARIÑO,52427,MAGÜÍ ,0.0,8650.0,0.0,0.0,0.0,0.0,1400.0,410.0,1062.0,2413.0,0.0,2007.5,1957.0,0.333,150.0,850.0,0.0,288.0,1563.03,0.0,4371.0,455.05,594.0,930.0,18675.35,0.0
130,52,NARIÑO,52473,MOSQUERA,0.0,0.0,0.0,0.0,400.0,1370.0,100.0,1950.0,440.0,450.0,1915.0,0.0,750.0,0.0,300.0,675.0,860.0,0.0,6497.548,0.0,200.0,0.0,810.0,0.0,2680.0,0.0
131,52,NARIÑO,52490,OLAYA HERRERA ,0.0,0.0,0.0,0.0,3250.0,54976.89,14528.0,1809.0,3165.0,20900.0,8041.8,485.0,9310.0,2975.0,16614.0,6265.0,8750.0,18568.0,13721.36,13014.03,20455.35,14089.674,24816.7,19969.0,24109.6,4650.0
132,52,NARIÑO,52540,POLICARPA,0.0,0.0,0.0,250.0,9250.0,13940.0,7822.5,14849.44,1627.0,1075.0,3237.66,6311.6625,5375.39,2562.0,3547.0,1074.228,7417.95,4208.0,4025.0,3783.0,6581.45,1200.25,0.0,0.0,0.0,0.0
133,52,NARIÑO,52621,ROBERTO PAYÁN ,0.0,0.0,0.0,0.0,840.0,6275.0,999.0,1250.0,0.0,2851.0,2237.0,1500.0,375.0,7056.5,4305.0,5480.215,2655.0,7560.0,4670.2,6508.0,12636.0,9889.0,5842.0,8569.0,20116.0,2800.4
134,52,NARIÑO,52678,SAMANIEGO,0.0,0.0,0.0,0.0,187.5,925.0,150.0,3125.0,0.0,1012.0,2837.545,115.235,10.0,25.0,275.0,5173.4,4700.0,4391.0,1197.5,700.0,320.0,4374.75,5985.0,0.0,0.0,0.0
135,52,NARIÑO,52687,SAN LORENZO,0.0,0.0,0.0,0.0,0.0,1625.0,242.5,0.0,0.0,0.0,62.5,0.0,0.271,1250.0,0.0,0.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,52,NARIÑO,52696,SANTA BÁRBARA ,0.0,0.0,0.0,0.0,0.0,50.0,1217.0,3112.0,6311.0,1975.0,180.0,0.0,12.0,0.0,989.75,4400.0,3085.0,1381.435,2325.0,2070.0,320.0,1330.0,2835.11,3435.0,9728.0,0.0
137,52,NARIÑO,52786,TAMINANGO,0.0,0.0,0.0,0.0,0.0,250.38,4198.0,3552.5,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,3125.0,0.0,0.0,0.0
138,52,NARIÑO,52835,TUMACO,23500.0,9013.0,0.0,91255.0,11612.501,102944.0,78745.78,70667.0,59330.5,42927.5,130859.33,33670.64,28439.714,44712.274,44819.115,25928.85,47841.53,119484.031,66299.745,36431.16,150865.69,82893.58,173989.7,127081.675,224845.421,20651.45
139,54,NORTE DE SANTANDER,54128,CÁCHIRA,0.0,0.0,0.0,0.0,0.0,6250.0,0.0,250.0,600.0,100.0,313.0,70.0,0.0,240.0,2479.5,1673.5,4678.6,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,54,NORTE DE SANTANDER,54172,CHINÁCOTA,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,54,NORTE DE SANTANDER,54206,CONVENCIÓN,0.0,0.0,0.0,0.0,0.0,122.0,1875.0,0.0,0.0,0.0,5872.548,0.0,0.0,1660.0,8689.0,3450.0,2613.0,3011.0,6524.0,8339.95,2589.0,4299.0,3411.557,3197.0,21719.0,1750.0
142,54,NORTE DE SANTANDER,54245,EL CARMEN,0.0,0.0,0.0,0.0,1250.0,0.0,302.5,0.0,0.0,0.0,6.0,0.0,0.0,489.0,0.0,2875.0,0.0,330.0,120.0,4612.0,765.0,3253.0,2249.0,1682.0,9680.0,150.0
143,54,NORTE DE SANTANDER,54250,EL TARRA,0.0,688.0,1250.0,931.0,9558.0,1471.0,1018.0,0.0,4250.0,12458.055,8085.0,1712.5,1200.0,8106.0,15608.0,19746.5,33344.0,22061.58,6317.0,8259.0,437.0,908.0,1710.915,8650.0,9735.0,10.0
144,54,NORTE DE SANTANDER,54261,EL ZULIA,0.0,0.0,0.0,0.0,0.0,37.0,0.0,175.0,0.0,0.0,375.0,0.0,500.0,0.0,0.0,870.0,1238.0,0.0,0.0,300.0,0.0,0.0,200.0,3056.3,0.0,0.0
145,54,NORTE DE SANTANDER,54344,HACARÍ,0.0,0.0,0.0,0.0,150.0,0.0,2500.0,1387.0,35.0,600.0,8217.0,0.0,0.0,2922.0,0.0,2125.0,0.0,312.0,4375.0,450.0,0.0,1787.0,5335.0,50.0,60.0,0.0
146,54,NORTE DE SANTANDER,54385,LA ESPERANZA,0.0,0.0,0.0,0.0,0.0,2219.0,155.0,1966.34,1312.0,466.0,390.0,1600.0,0.0,505.0,2415.0,1321.05,3311.8,310.0,0.0,56.7,0.0,0.0,230.0,0.0,0.0,0.0
147,54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,29.7,0.0,0.0,0.0,73.004,21.0,801.796,0.0,0.0,0.0,180.0,0.0,0.0,0.0,20.0,0.0
148,54,NORTE DE SANTANDER,54670,SAN CALIXTO,0.0,0.0,1125.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,2262.0,0.0,0.0,0.0,1870.0,60.0,0.0,422.0,875.0,0.0,785.0,890.0,2000.0,430.0,1040.0,0.0
149,54,NORTE DE SANTANDER,54720,SARDINATA,0.0,165.0,3160.0,1250.0,150.0,0.0,600.0,37.0,0.0,3771.0,2345.0,262.5,782.5,375.0,0.068,5684.0,3024.5,600.15,9630.0,2790.0,13254.0,545.0,6153.85,3271.0,4214.3,0.0
150,54,NORTE DE SANTANDER,54800,TEORAMA,0.0,0.0,0.0,0.0,2710.0,625.0,750.0,2600.0,120.0,50.0,1232.0,125.0,0.0,2340.165,3600.0,68072.0,26637.5,10973.0,14763.0,10181.0,2462.0,2730.0,6578.947,19183.18,11483.0,700.0
151,54,NORTE DE SANTANDER,54810,TIBÚ,130.0,114906.0,46097.03,19406.0,23416.0,1240.0,7955.16,1470.0,8696.0,5750.0,9230.0,7038.628,455.0,6847.722,18498.0,16512.0,51856.5,51845.0,41195.013,21661.375,6127.055,7207.0,69907.965,16798.5,10547.0,1097.0
152,63,QUINDIO,63470,MONTENEGRO,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,68,SANTANDER,68081,BARRANCABERMEJA,0.0,0.0,0.0,0.0,0.0,50.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,68,SANTANDER,68101,BOLÍVAR,0.0,0.0,0.0,0.0,0.0,25.6,5075.0,650.691,125.0,25.0,674.0,0.0,157.0,62.5,1326.5,133.0,265.0,2620.0,2169.02,7554.74,0.0,2700.25,5243.0,0.0,0.0,0.0
155,68,SANTANDER,68190,CIMITARRA,0.0,0.0,0.0,0.0,1642.0,250.75,6433.75,500.0,2147.0,1669.0,1554.311,750.0,300.25,186.0,0.0,0.0,0.0,225.0,26166.53,50.0,0.0,450.0,270.0,75.0,0.0,0.0
156,68,SANTANDER,68250,EL PEÑÓN,0.0,0.0,0.0,0.0,0.0,84.0,450.0,65.03,350.0,0.0,2108.0,0.0,0.0,0.0,0.0,234.0,0.0,560.0,6650.11,581.7,0.0,0.0,0.0,0.0,0.0,0.0
157,68,SANTANDER,68255,EL PLAYÓN,0.0,0.0,0.0,0.0,0.0,635.0,0.0,0.0,1875.0,50.0,19485.5,209.5,375.6,0.0,387.0,890.0,2021.0,0.0,0.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0
158,68,SANTANDER,68266,ENCISO,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,68,SANTANDER,68271,FLORIÁN,125.0,200.0,100.0,0.0,386.0,1394.0,1330.0,325.0,252.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,68,SANTANDER,68385,LANDÁZURI,625.0,0.0,87.0,0.0,3.0,2453.0,1367.5,1337.5,100.0,0.0,0.0,29.0,140.12,25.0,70.0,180.0,300.0,2845.0,35.0,0.0,11.0,0.0,0.0,40.0,0.0,0.0
161,68,SANTANDER,68615,RIONEGRO,0.0,0.0,0.0,0.0,0.0,25.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,167.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,0.0,0.0,0.0,0.0,0.0,707.0,0.0,12000.0,0.0,0.0,0.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,68,SANTANDER,68773,SUCRE,0.0,0.0,0.0,0.0,0.0,4750.0,0.0,35.0,125.0,113.0,0.0,0.0,120.0,0.0,0.0,0.0,99.0,450.0,4020.35,90.71,125.0,104.0,0.0,75.0,0.0,0.0
164,76,VALLE DEL CAUCA,76001,CALI,148.0,0.0,0.0,0.0,0.0,0.0,1225.0,0.0,3140.835,0.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
165,76,VALLE DEL CAUCA,76100,BOLÍVAR,0.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,2660.0,0.0,200.0,0.0,250.0,0.0,0.0,833.0,0.0,0.0,1250.0,800.0,35.0,0.0,0.0,0.0,0.0
166,76,VALLE DEL CAUCA,76109,BUENAVENTURA,0.0,0.0,0.0,0.0,0.0,113.0,0.0,500.0,12272.5,5955.0,7287.5,875.0,3226.0,5350.0,2040.0,32908.0,360.0,1275.0,18.0,1676.86,1700.0,500.0,1817.0,1996.0,1950.0,0.0
167,76,VALLE DEL CAUCA,76111,BUGA,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,76,VALLE DEL CAUCA,76147,CARTAGO,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,76,VALLE DEL CAUCA,76233,DAGUA,0.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,240.0,2588.0,2775.0,400.0,775.0,603.0,18040.0,6750.0,4125.0,1087.0,1370.0,327.517,11.034,0.0,0.0,0.0,0.0,0.0
170,76,VALLE DEL CAUCA,76275,FLORIDA,0.0,0.0,0.0,22.5,0.0,1.25,12.5,150.0,188.0,0.0,653.0,1325.0,0.0,100.0,245.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0
171,81,ARAUCA,81001,ARAUCA,0.0,0.0,250.0,725.0,250.0,125.0,0.0,20000.0,1830.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,81,ARAUCA,81065,ARAUQUITA,580.0,0.0,3000.0,1070.0,122456.0,3282.0,505.0,1163.0,6540.0,908.0,375.0,220.0,50.0,1425.05,2394.0,2475.0,1471.5,250.0,75.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
173,81,ARAUCA,81300,FORTUL,0.0,0.0,0.0,0.0,16719.0,7929.0,0.0,0.0,990.0,2670.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,81,ARAUCA,81736,SARAVENA,0.0,0.0,0.0,674.0,135.0,374.0,0.0,180.0,62.0,537.0,4079.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,81,ARAUCA,81794,TAME,15.0,0.0,0.0,250.0,33828.001,23450.0,0.0,2625.0,3465.5,6674.5,2782.5,1460.0,1035.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,86,PUTUMAYO,86001,MOCOA,0.0,12.5,0.0,100.0,0.0,242.5,2220.18,420.0,18069.7,0.0,0.0,162.0,155.0,0.0,0.0,0.0,416.0,0.0,400.0,1100.0,300.0,480.0,1840.306,70.0,5896.0,0.0
177,86,PUTUMAYO,86320,ORITO,0.0,1148.0,11375.0,16870.0,1263.0,250.0,3487.0,432.0,7922.0,13569.0,10882.0,10418.0,41813.8,7499.5,1200.0,1026.82,17246.0,32962.25,4869.0,11436.955,6766.48,9731.04,4846.0,14990.2,26163.28,1090.0
178,86,PUTUMAYO,86568,PUERTO ASÍS,63000.0,266642.0,70797.501,93036.0,15900.0,2531.0,6664.5,3744.5,9602.0,60492.5,30778.0,28096.25,32908.0,23670.25,4491.0,7586.324,11505.5,44773.608,25883.63,48423.302,13021.731,47988.06,34646.353,69178.425,84625.431,7762.0
179,86,PUTUMAYO,86569,PUERTO CAICEDO,0.0,110.0,0.0,4937.0,213.0,200.0,710.0,360.0,2295.0,21903.0,6125.0,11750.0,9625.0,13147.0,1339.0,875.0,27959.5,18720.11,6963.2,9007.001,3440.18,8522.0,6152.23,15369.625,23901.036,610.0
180,86,PUTUMAYO,86571,PUERTO GUZMÁN,0.0,0.0,0.0,0.0,0.0,75.0,7216.0,35.0,1490.0,17389.0,2369.0,1233.425,875.0,0.0,1386.0,755.0,2952.5,29307.5,2408.5,1536.2,2309.17,7150.0,4367.3,12528.21,17834.0,226.0
181,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,77847.5,446115.0,128839.5,2987.5,180.0,3201.15,696.0,2090.0,29382.0,23670.625,7244.5,17279.5,4175.5,10483.0,9282.5,632.0,506.0,2139.5,2444.0,4105.0,1164.43,2120.0,13570.0,27408.0,10030.0,450.0
182,86,PUTUMAYO,86755,SAN FRANCISCO,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,86,PUTUMAYO,86757,SAN MIGUEL ,0.0,2563.0,9568.0,750.0,487.0,0.5,238.0,10756.0,73387.0,16961.0,2245.0,2072.187,19205.0,11867.0,0.0,6493.416,5508.0,5807.56,34680.61,11343.615,21609.17,23826.0,31918.86,36107.97,35154.0,6140.0
184,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ ,35208.0,820.0,111755.0,60299.0,712.0,1211.0,8.5,2259.9,8302.0,6282.0,3552.0,12125.83,9831.01,829.0,58.9,1707.45,16493.0,23880.0,23564.126,9488.08,18679.046,13517.0,24478.14,45870.3,38549.25,1420.0
185,86,PUTUMAYO,86885,VILLAGARZÓN,0.0,1322.0,1526.0,100.0,1875.001,2000.0,16740.5,2947.5,0.0,2799.5,9654.208,5887.024,3708.0,9354.0,2181.0,5567.026,1140.0,1064.58,1940.0,3850.003,2331.0,11700.0,6270.2,4225.5,17340.65,900.0
186,91,AMAZONAS,91001,LETICIA,237.5,300.0,84060.0,100.0,0.0,288.0,0.0,0.0,0.0,1245.0,150.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0
187,91,AMAZONAS,91263,EL ENCANTO ,0.0,0.0,4950.0,1490.0,1360.0,2000.0,0.0,125.0,5025.0,0.0,700.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,91,AMAZONAS,91540,PUERTO NARIÑO,0.0,20860.0,21200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,91,AMAZONAS,91798,TARAPACÁ ,0.0,0.0,1150.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,94,GUAINIA,94001,INIRIDA,625.0,0.0,0.0,250.0,0.0,1900.0,0.0,3950.024,3250.0,340.0,0.0,1805.1,0.0,100.75,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,94,GUAINIA,94343,BARRANCO MINA ,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,1200.0,475.0,1375.0,300.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0
192,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,0.0,0.0,16850.0,3950.0,1250.0,582.0,10273.0,14760.0,9537.1,7428.0,34259.98,21474.089,15180.0,7715.118,5655.5,8835.0,8256.0,30519.475,13626.99,17620.921,24752.017,23376.881,34501.843,33736.913,23187.355,0.0
